index,designation,ra,dec,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,ruwe,teff_gspphot
2051,Gaia DR3 5419329643210986752,146.51274813476243,-41.770312904060724,9.085591,8.569629,9.434675,0.98493135,5712.932
2052,Gaia DR3 6717377611712848896,287.7721583463455,-39.831207700225534,9.00251,8.420765,9.407626,1.0443739,5974.737
2053,Gaia DR3 4843645554133532288,61.6059496519183,-41.3214422427404,9.023486,8.396874,9.486393,1.0893664,5030.449
2054,Gaia DR3 6136711948985614592,199.62125253143358,-42.046971417924055,9.0397005,8.405803,9.50839,0.92039394,5030.8354
2055,Gaia DR3 6593275111511044352,337.4464707912813,-41.610796425374595,9.150205,8.751656,9.389646,1.0001798,6271.451
2056,Gaia DR3 5538456402325902464,117.53345379169477,-39.08010083883132,9.038869,8.456341,9.453221,0.8168702,5148.197
2057,Gaia DR3 5970202457846412416,254.7932926190157,-39.05208155909201,9.000654,8.648881,9.202458,0.7914553,6603.71
2058,Gaia DR3 4957130860816776576,31.105909592639044,-42.06766421677062,9.139544,8.675607,9.436591,0.97734064,5876.2266
2059,Gaia DR3 5389678906983815808,167.27297492043712,-40.450524618320706,9.00548,8.678005,9.18908,0.9383532,6789.222
2060,Gaia DR3 6692405052647399552,304.0503655152669,-40.98817592522299,9.049333,8.669279,9.270468,1.1562257,6412.8833
2061,Gaia DR3 4808800420038279808,82.92467329853032,-39.48018567277728,9.042979,8.396573,9.523673,1.0189483,5065.327
2062,Gaia DR3 6101730333716439040,221.01799447279808,-40.989610674633965,9.0319605,8.551688,9.332226,1.0023378,6047.1387
2063,Gaia DR3 6534452308871991168,356.63758180829245,-40.67437310048815,9.0227585,8.337908,9.548319,1.0461389,5121.3555
2064,Gaia DR3 5427383291012543872,137.6397504174523,-42.356239949059685,9.091989,8.720169,9.30629,1.0203823,6513.003
2065,Gaia DR3 4035855393728447104,271.6283863990969,-39.263455123820314,9.068717,8.388972,9.589047,0.8090113,5028.022
2066,Gaia DR3 4849705379326977920,51.88299231567688,-41.19574932026236,9.06073,8.444451,9.510559,0.9526522,5033.521
2067,Gaia DR3 6150238209748813312,187.15433614928378,-39.96826875750347,9.054349,8.378829,9.568041,1.1166708,5088.337
2068,Gaia DR3 6578148069192183808,324.6688770255596,-42.71076063177261,9.151953,8.67895,9.453803,0.9418135,5799.6143
2069,Gaia DR3 5563303028644267904,102.9867087185243,-41.81979707419448,9.152931,8.486501,9.659085,0.8640728,5022.673
2070,Gaia DR3 5997085036110248832,241.90876540688407,-39.10007087562646,9.093181,8.67353,9.346347,1.0557976,6118.3755
2071,Gaia DR3 4987897841861528704,17.571436925565642,-40.6225990240479,9.352527,8.784681,9.751452,0.9930553,5254.645
2072,Gaia DR3 5440678688688094080,157.2172091799455,-40.25152766813298,9.024838,8.688179,9.217826,1.0494568,6913.7407
2073,Gaia DR3 6737469331283084032,292.31199254782774,-41.018796892765224,9.045624,8.694975,9.245533,0.9679706,6708.381
2074,Gaia DR3 4815125429396574208,72.21812685966785,-42.0250179090722,9.009607,8.689555,9.188471,1.0028495,6820.164
2075,Gaia DR3 6112383433160690176,206.7903241817333,-41.44541219596396,9.034466,8.536722,9.359534,0.9837344,5626.0347
2076,Gaia DR3 6549362506883245184,347.47737208053354,-40.072405257595406,9.076387,8.62891,9.354578,1.0126729,5939.763
2077,Gaia DR3 5521392359823729280,123.70574142780423,-42.21758314315555,9.119442,8.716564,9.362042,1.1235282,6282.3955
2078,Gaia DR3 5960331725334000384,260.61224168991293,-40.09356152013946,9.008387,8.686124,9.166778,0.781048,6927.2964
2079,Gaia DR3 4947090013255935616,39.274575666075776,-42.96330893740923,9.006257,8.685272,9.13588,1.0462945,6795.975
2080,Gaia DR3 5381135117522025728,176.12666345730347,-41.24915986938163,9.164262,8.70503,9.455965,1.0067763,5881.2256
2081,Gaia DR3 6677129644976628608,312.34959961725195,-42.18918705263326,9.243093,8.90991,9.415304,1.1945962,6760.7207
2082,Gaia DR3 4803267471368473472,89.926457000935,-43.653398217802234,9.005556,8.624482,9.229243,1.0246336,6476.126
2083,Gaia DR3 6004368510361350272,228.89189750201766,-40.99855029377831,9.029549,8.421075,9.470511,1.1005648,5275.065
2084,Gaia DR3 4993369595835972352,6.025013930708705,-43.20340629228892,9.054444,8.711462,9.248185,1.0279822,6748.021
2085,Gaia DR3 5426162214625373568,142.02494823674422,-41.26398093792333,9.061928,8.609168,9.343985,1.3191626,5986.011
2086,Gaia DR3 6715205285974853760,282.6486356448807,-43.375521949731194,9.018974,8.397598,9.463687,0.8879281,5805.533
2087,Gaia DR3 4841898327077429248,59.3019892995022,-42.4931649315797,9.052364,8.611521,9.32264,1.1685705,5992.528
2088,Gaia DR3 6137663438860059904,197.13797589975115,-41.64447471301019,9.1722145,8.580049,9.592545,0.9138577,5289.753
2089,Gaia DR3 6569901903783689472,334.124919691241,-41.174157200212925,9.354494,8.889705,9.652532,1.0095775,5849.339
2090,Gaia DR3 5584595449275085568,112.32760073361752,-40.44055045868828,9.031768,8.3925905,9.506627,1.052683,5219.151
2091,Gaia DR3 5944460554195608960,248.47961641247576,-42.88927735104123,9.018208,8.484023,9.376485,0.84858394,5600.9346
2092,Gaia DR3 4959735569502888064,24.26678258030945,-42.38682145862442,9.111194,8.732079,9.331756,1.0342733,6459.2783
2093,Gaia DR3 5388383373049646976,163.33497870264938,-43.26711046365927,9.056417,8.615597,9.327841,1.044017,5989.479
2094,Gaia DR3 6685999160463748096,299.6814710959739,-43.103450418906306,9.011145,8.686482,9.191017,1.0848817,6792.085
2095,Gaia DR3 4812343218301432704,77.67574982696881,-43.31090503276079,9.032331,8.358871,9.544,1.0888094,5201.457
2096,Gaia DR3 6103371698416405120,218.16123852333178,-41.54259680918995,9.044776,8.644115,9.2823515,0.98277146,6254.868
2097,Gaia DR3 6531865501609241600,354.3430194813681,-44.12274110676839,9.062176,8.681948,9.285172,0.9131118,6384.6123
2098,Gaia DR3 5525415846518098176,132.52930309712434,-40.951322881311036,9.1866455,8.542603,9.66364,0.96917987,5019.8003
2099,Gaia DR3 5955637330416520576,266.8777468313448,-43.41839133958367,9.071332,8.550853,9.419858,0.90027714,5615.6606
2100,Gaia DR3 4850825300639624064,47.69723087177438,-42.83561080252469,9.25241,8.810798,9.526546,0.9405732,5981.501
2101,Gaia DR3 6148293242399827840,183.60415534902873,-42.16238488133935,9.074226,8.619606,9.361926,0.9522878,5922.015
2102,Gaia DR3 6576226122866434688,321.6216763616507,-44.59782025409786,9.192898,8.883879,9.36464,1.0237116,6838.8467
2103,Gaia DR3 5556552130328079488,97.85419527640877,-44.87919958416778,9.008347,8.648967,9.21679,0.97405094,6558.268
2104,Gaia DR3 5989239092946212864,236.97722615816292,-44.58819962597623,9.003083,8.609352,9.235888,0.98006594,6400.2886
2105,Gaia DR3 4983048067870869376,14.762740586825151,-43.24711777687742,9.076329,8.625968,9.358898,0.9538426,5941.948
2106,Gaia DR3 5414671149886054016,151.98128175170302,-45.08819081214296,9.165923,8.781657,9.393852,1.0527588,6407.9
2107,Gaia DR3 6711383383554760192,286.96158396169307,-44.260047560747886,9.30223,8.921615,9.527066,1.1248401,6399.087
2108,Gaia DR3 4790843539730348544,67.56606004361599,-45.093184477980756,9.240134,8.850237,9.472337,0.9291354,6343.5854
2109,Gaia DR3 6087407511137408000,202.6935086144742,-45.08640593861209,9.008978,8.598556,9.253482,0.8927197,6212.137
2110,Gaia DR3 6544624715574043264,341.45868930195735,-41.80460983745727,9.36992,8.7525015,9.817551,0.97236735,5029.8965
2111,Gaia DR3 5533179227551777920,120.41067557809812,-42.61186036451128,9.068381,8.321836,9.66468,1.2880964,5107.303
2112,Gaia DR3 5965123126448738816,256.85663381241574,-43.837933170144794,9.053302,8.564055,9.356252,0.9096145,5731.6455
2113,Gaia DR3 4943659713072726016,33.96194580081639,-44.737579642042725,9.0205345,8.564407,9.308631,1.0373011,5906.2554
2114,Gaia DR3 5381901786364432896,172.91272115907935,-44.0000016190176,9.014035,8.666325,9.213828,1.0777276,6801.719
2115,Gaia DR3 6679709477213146112,307.20916144017735,-42.145292321928906,9.328895,8.847367,9.642955,0.8822619,5841.053
2116,Gaia DR3 4802654493636205568,85.712068037634,-43.80005296336656,9.058449,8.777976,9.208959,0.9656912,6996.0312
2117,Gaia DR3 5908425400602054784,225.53524257759372,-43.073086729193456,9.043399,8.687348,9.247478,1.1756952,6568.3276
2118,Gaia DR3 4994677945953515392,2.5953162553851317,-43.522925337288,9.223733,8.833259,9.455102,0.9627862,6329.4136
2119,Gaia DR3 5423569566210899968,139.6392781878826,-45.53529476863306,9.051417,8.410687,9.529219,1.0191312,5032.319
2120,Gaia DR3 6709386910962178816,277.87766414341587,-45.428679808278474,9.035725,8.342335,9.57428,0.96512216,5018.9463
2121,Gaia DR3 4834587575481479040,54.0755320870696,-45.44732547329796,9.092102,8.452049,9.564373,0.9506115,5115.14
2122,Gaia DR3 6132439075002130432,191.00359683487827,-44.986872854136045,9.031089,8.630108,9.264392,0.9592686,6270.501
2123,Gaia DR3 6561533039747584000,330.03732992758364,-46.253645874302634,9.20444,8.831251,9.420268,0.9368842,6414.7812
2124,Gaia DR3 5560069296227885824,107.50458814439995,-43.386064334708365,9.058233,8.3808365,9.576142,0.9927472,5165.86
2125,Gaia DR3 5992356483297549440,245.0912317795755,-43.72937524419972,9.031772,8.400027,9.489368,0.8163253,5619.1084
2126,Gaia DR3 4934095336301127680,19.71234180024808,-46.151907761516256,9.0004015,8.6197405,9.22024,0.9999578,6397.394
2127,Gaia DR3 5368010109784035328,157.84622434080822,-44.10645411772427,9.012825,8.394295,9.463561,0.8976496,5178.1797
2128,Gaia DR3 6684688959218246912,295.986904631509,-45.093108894658975,9.0559435,8.738586,9.2327385,1.0571066,6818.472
2129,Gaia DR3 4810373924256964992,75.41920860285819,-45.65450267948094,9.28349,8.838561,9.559782,1.0312451,6010.0947
2130,Gaia DR3 6097075963557027456,211.37756403757533,-45.04609410251247,9.087138,8.44954,9.558258,1.0115486,5094.464
2131,Gaia DR3 6529714990008850176,350.463817072423,-44.2037162837086,9.128039,8.709606,9.38075,1.0175618,6148.7607
2132,Gaia DR3 5523073787976242560,127.63517787231194,-43.93986411950488,9.100892,8.677296,9.359098,0.97704613,6122.653
2133,Gaia DR3 5952314297066664192,262.6424633716784,-44.751693430136186,9.051332,8.374975,9.569911,0.8880687,5334.122
2134,Gaia DR3 4755176069720086272,43.08900475006843,-44.280370776214255,9.069743,8.672254,9.306734,0.9061605,6255.3384
2135,Gaia DR3 5378348886336117888,178.00353964775024,-43.958173152484825,9.128351,8.319052,9.138105,1.2197746,5571.0107
2136,Gaia DR3 6483557972910804608,316.9182876329649,-45.64967387368727,9.238924,8.864387,9.455143,0.875098,6553.373
2137,Gaia DR3 5554044522261661440,96.06934268593189,-46.9376209747552,9.114324,8.703935,9.364847,1.0580835,6198.4355
2138,Gaia DR3 5999606937835253632,233.3763235332365,-44.77483687548197,9.004353,8.308436,9.5432205,0.9479293,5020.3545
2139,Gaia DR3 4992382577991722496,7.470945386412796,-44.08333111268996,9.06918,8.620555,9.351991,1.0612199,5966.2905
2140,Gaia DR3 5412458554538542336,146.4447867959731,-44.64497781391704,9.065014,8.734717,9.250969,0.9494886,6755.7827
2141,Gaia DR3 6712010139543233024,283.78312875264174,-44.0469840917443,9.145319,8.794271,9.344383,0.9611845,6595.094
2142,Gaia DR3 4838372124568054144,60.29360334365082,-44.849723953356964,9.005829,8.3689995,9.470397,0.95430034,5214.569
2143,Gaia DR3 6086302089635583104,198.06694333160365,-46.36836784931911,9.051168,8.65763,9.284112,1.1034392,6371.5903
2144,Gaia DR3 6568560052920181376,335.8342678407962,-44.12258081711744,9.066232,8.641854,9.326503,1.0678695,6092.1685
2145,Gaia DR3 5511241187431500416,112.57877949566824,-44.00247897472612,9.099684,8.692717,9.342907,0.97955847,6203.6274
2146,Gaia DR3 5942635910318609152,249.99773079052827,-46.70753122804193,9.000145,8.623134,9.217899,0.9653591,6443.762
2147,Gaia DR3 4941845725043903616,28.15590188425976,-47.681355788367654,9.114468,8.810712,9.269341,0.98896927,6967.5073
2148,Gaia DR3 5386764239099956480,166.08751754741996,-46.05880524584689,9.006485,8.630926,9.210636,0.91378057,6707.913
2149,Gaia DR3 6673783350057970560,303.41817601788085,-44.608767174081976,9.126438,8.748495,9.348616,1.231456,6497.839
2150,Gaia DR3 4799718625791724800,80.53997328061352,-46.27983628501961,9.069316,8.614064,9.3569355,0.90071344,5900.2017
2151,Gaia DR3 6099006705976096384,217.26637572819888,-46.32078044319717,9.020023,8.621622,9.25768,0.9875888,6269.2207
2152,Gaia DR3 6525210879281527168,356.2255106144316,-47.34500519248644,9.063681,8.520222,9.43896,1.0061082,5514.7964
2153,Gaia DR3 5328830043732648704,133.28807863854857,-47.248648315555926,9.038769,8.575238,9.337549,0.9366986,5914.604
2154,Gaia DR3 6720506439548324224,270.4056612542037,-46.30909251243626,9.089057,8.407404,9.606569,1.0248199,5139.7534
2155,Gaia DR3 4847069815596105984,49.18855058833095,-46.13327440920989,9.029402,8.661786,9.245028,0.9862374,6458.6367
2156,Gaia DR3 6127144754721375744,186.20371392308164,-48.287900804145664,9.011081,8.569968,9.280479,0.96317154,6161.804
2157,Gaia DR3 6575860329091592832,323.0643305341583,-45.9497427781123,9.084822,8.733466,9.287469,1.0095975,6642.0605
2158,Gaia DR3 5552540798376453760,101.18620283415939,-46.89565818132572,9.071775,8.421056,9.557619,1.1296939,5049.23
2159,Gaia DR3 5991288651341000960,240.03188274399145,-44.9933214926153,9.013524,8.544679,9.305759,1.1752692,6886.195
2160,Gaia DR3 4981785205749583616,17.00615258440635,-44.8085890547592,9.1501255,8.732318,9.40522,1.1149459,6148.086
2161,Gaia DR3 5407582495344344192,152.30018157213937,-47.61556410638786,9.0648575,8.589288,9.370394,0.977136,5790.865
2162,Gaia DR3 6659117548571582336,292.0342613908812,-48.698530677571355,9.077459,8.726693,9.279866,1.0858227,6609.2153
2163,Gaia DR3 4789620367404714880,70.71060547041411,-47.48520275989827,9.050304,8.627376,9.311229,1.1135193,6135.8125
2164,Gaia DR3 6107004862794131584,206.01704249344374,-47.08736971412298,9.020124,8.58157,9.291184,1.1852216,6013.2397
2165,Gaia DR3 6516386267678472832,343.3263428203235,-46.36607584964711,9.029915,8.647349,9.254335,1.0296048,6400.204
2166,Gaia DR3 5520440938665627520,122.42737773229332,-45.348597083657815,9.170419,8.834668,9.360167,0.9436649,6684.192
2167,Gaia DR3 5950433994718658304,259.6923466005416,-49.06790820784328,9.006851,8.516442,9.317162,0.75562185,5998.0903
2168,Gaia DR3 4940218860153011712,35.57081060782921,-46.467960779800364,9.058535,8.6482115,9.309211,1.0825045,6203.2627
2169,Gaia DR3 5375203389729630464,173.4366503947309,-46.9059304529062,9.189449,8.752102,9.459479,0.8935355,6071.328
2170,Gaia DR3 6482081504889988864,311.1811718656368,-47.55589486666087,9.054707,8.607,9.337741,0.9367143,5960.509
2171,Gaia DR3 5566760511675529984,90.63840824949398,-46.77418369333183,9.002144,8.559218,9.277895,0.9694688,6136.631
2172,Gaia DR3 5903588442799783424,226.29752836998324,-47.576047780466816,9.04078,8.697737,9.235407,1.014462,6667.147
2173,Gaia DR3 4977260582261709312,5.315490072191525,-48.292271514544574,9.187215,8.78085,9.4290085,1.0448182,6452.771
2174,Gaia DR3 5326349442408302592,140.58550912545584,-47.46731145308094,9.017825,8.704305,9.189222,0.8511955,6813.17
2175,Gaia DR3 6704970172750594816,278.35149291318646,-48.02947670698731,9.032952,8.395421,9.504644,1.0344079,5061.5464
2176,Gaia DR3 4832834953946832768,55.3121357504035,-48.87340926385364,9.139986,8.78829,9.345777,0.90401,6598.774
2177,Gaia DR3 6084549227583639424,196.3225613216413,-49.79804256976577,9.050729,8.659137,9.280938,1.0140042,6320.0073
2178,Gaia DR3 6560450295672577536,331.8016190198318,-47.853033706447164,9.016697,8.562466,9.303779,0.8457059,5925.433
2179,Gaia DR3 5506020809299839232,110.16328463649754,-49.81101426241098,9.015342,8.607593,9.2636795,0.88809174,6226.026
2180,Gaia DR3 5943629632677795584,248.27815449084076,-46.32478241494911,9.053344,8.612802,9.326862,0.77494985,6005.738
2181,Gaia DR3 4930210589921655808,24.741816397144937,-47.67064369725707,9.122139,8.705057,9.376841,1.000383,6163.79
2182,Gaia DR3 5361407886058772736,161.55998047279746,-49.38807198866542,9.000141,8.409,9.427599,0.985426,5169.9824
2183,Gaia DR3 6670785737763170304,299.6684029787945,-47.995557788146996,9.076483,8.688734,9.302118,0.92290217,6334.5684
2184,Gaia DR3 4797899552521854336,78.37044642167713,-47.874675795409075,9.022727,8.657158,9.209048,1.0120192,6662.036
2185,Gaia DR3 6092520343290313472,214.84001493912206,-47.51725989223551,9.319581,8.617869,9.866105,1.1124893,5045.276
2186,Gaia DR3 6526610317069471232,351.66086584760956,-48.13433400525761,9.112205,8.486254,9.567025,0.97082436,5725.469
2187,Gaia DR3 5521486780392540544,128.41361095785444,-47.50850855143412,9.1473675,8.580392,9.542521,0.9221401,5267.541
2188,Gaia DR3 5953887663800624512,268.4736671646253,-46.96094888691024,9.011899,8.3291025,9.532292,1.0472063,5198.123
2189,Gaia DR3 4748966887039866112,45.437630076372706,-48.85312511338772,9.027405,8.564381,9.321188,0.92968184,5876.9814
2190,Gaia DR3 6130537950683078912,180.7563392420316,-49.271451169624484,9.045951,8.610845,9.316234,0.9667225,6027.5376
2191,Gaia DR3 6466964628757031040,320.4198150130116,-49.87654384954007,9.0079565,8.49,9.351631,0.8150358,5583.5244
2192,Gaia DR3 5555213062604201856,96.50447547302694,-47.732090367751134,9.09326,8.706973,9.322434,0.9036622,6354.6694
2193,Gaia DR3 5986676474951221632,233.72926915549166,-47.7841359228174,9.050481,8.622767,9.311681,0.83681375,6234.015
2194,Gaia DR3 4931796875962607744,13.681400526421307,-49.90500057526188,9.226618,8.755041,9.524074,0.9304813,5779.6416
2195,Gaia DR3 5406301873545537664,147.98708942606072,-50.06282247058767,9.006028,8.57022,9.275037,0.9227336,6035.2227
2196,Gaia DR3 6661519874103229184,287.44507062605027,-48.46320691376251,9.093537,8.597111,9.420227,1.1048247,5903.818
2197,Gaia DR3 4782378571506871808,65.45799210285541,-50.004077835002626,9.0078535,8.547137,9.300937,0.9793404,5876.12
2198,Gaia DR3 6083412160769480448,201.60448184894798,-48.259986372765304,9.299407,8.83538,9.597515,1.0414084,5851.012
2199,Gaia DR3 6517161870050125440,337.9548075786178,-49.17567744838988,9.32544,8.925731,9.563945,1.0726026,6255.8604
2200,Gaia DR3 5493211945513736192,116.13879365341946,-50.383918579412565,9.128063,8.724852,9.372556,0.9485594,6260.234
2201,Gaia DR3 5938818204139597824,256.3505362595588,-47.701083169289475,9.130898,8.687904,9.410185,1.3601226,6006.974
2202,Gaia DR3 4941269202995265664,31.792645240243473,-47.798767203967635,9.030126,8.503534,9.387304,0.94764763,5779.026
2203,Gaia DR3 5373307316291714688,170.56087099064413,-48.945443183566034,9.086518,8.540213,9.462835,0.9597926,5584.8213
2204,Gaia DR3 6475837928111683584,308.82593705552625,-49.7544326698978,9.076628,8.550916,9.426166,1.0044458,5688.2373
2205,Gaia DR3 4795772787796381184,86.60563074905582,-47.972045032530524,9.0627,8.722194,9.254832,0.9383196,6674.4785
2206,Gaia DR3 5901325888396251264,223.8094794347382,-50.40234370814451,9.077747,8.597728,9.385195,0.95006084,5912.348
2207,Gaia DR3 4977898642602687872,0.45786445717145524,-48.562438500225134,9.050876,8.743021,9.220419,0.87940663,6860.461
2208,Gaia DR3 5325740347330066560,138.51611047748668,-49.70402256565939,9.026019,8.714871,9.200424,0.9094115,6935.8013
2209,Gaia DR3 6703091313537820544,274.93349112985663,-50.54675757291568,9.100281,8.428624,9.608119,0.9195809,5172.9263
