# Prioritization file for occultation-standard
# Version: 1.1.0
# Updated by: Ben Hord
# Updated on: 2026-09-17 19:45:57
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
2690,G3397273059024206720,0.601166,600.0,0.0,600.0
2691,G404110174345784704,0.601055,600.0,0.0,600.0
2692,G3404447265020416384,0.600944,600.0,0.0,600.0
2693,G3423358079041562496,0.600833,600.0,0.0,600.0
2694,G425372500147785984,0.600722,600.0,0.0,600.0
2695,G537202247257876736,0.600611,600.0,0.0,600.0
2696,G422265452086026112,0.6005,600.0,0.0,600.0
2697,G3378484668751539456,0.600389,600.0,0.0,600.0
2698,G3354355718581687936,0.600278,600.0,0.0,600.0
2699,G2076247393450445824,0.600167,600.0,0.0,600.0
2700,G183063910023354112,0.600056,600.0,0.0,600.0
2701,G3378859881392215424,0.599944,600.0,0.0,600.0
2702,G1623875290068392320,0.599833,600.0,0.0,600.0
2703,G3101210444933933056,0.599722,600.0,0.0,600.0
2704,G248385212932016256,0.599611,600.0,0.0,600.0
2705,G453293464061067904,0.5995,600.0,0.0,600.0
2706,G249646455848115712,0.599389,600.0,0.0,600.0
2707,G250653299261292800,0.599278,600.0,0.0,600.0
2708,G201038142001310208,0.599167,600.0,0.0,600.0
2709,G963115114406773376,0.599056,600.0,0.0,600.0
2710,G3377882205098370304,0.598945,600.0,0.0,600.0
2711,G251652514814156544,0.598834,600.0,0.0,600.0
2712,G3368255023022411648,0.598722,600.0,0.0,600.0
2713,G3364513969069000448,0.598611,600.0,0.0,600.0
2714,G977874133863917440,0.5985,600.0,0.0,600.0
2715,G3386027249797963904,0.598389,600.0,0.0,600.0
2716,G1997880870415016704,0.598278,600.0,0.0,600.0
2717,G3375849281116892416,0.598167,600.0,0.0,600.0
2718,G3361785015568548608,0.598056,600.0,0.0,600.0
2719,G191794242803169920,0.597945,600.0,0.0,600.0
2720,G3219578029920615808,0.597834,600.0,0.0,600.0
2721,G2180359290495682816,0.597723,600.0,0.0,600.0
2722,G2101043373523907072,0.597612,600.0,0.0,600.0
2723,G3159967629065130752,0.5975,600.0,0.0,600.0
2724,G3437577753685335808,0.597389,600.0,0.0,600.0
2725,G2175962377854306944,0.597278,600.0,0.0,600.0
2726,G3353094784900296832,0.597167,600.0,0.0,600.0
2727,G2127031705232571520,0.597056,600.0,0.0,600.0
2728,G3110601515487309568,0.596945,600.0,0.0,600.0
2729,G3355747562862974720,0.596834,600.0,0.0,600.0
2730,G265827796674540416,0.596723,600.0,0.0,600.0
2731,G228072560242885632,0.596612,600.0,0.0,600.0
2732,G3373932454393421824,0.596501,600.0,0.0,600.0
2733,G3351493036976509824,0.59639,600.0,0.0,600.0
2734,G201615939655936768,0.596278,600.0,0.0,600.0
2735,G3332085625956573696,0.596167,600.0,0.0,600.0
2736,G3446494277590332160,0.596056,600.0,0.0,600.0
2737,G3152613266368154752,0.595945,600.0,0.0,600.0
2738,G408191187847101440,0.595834,600.0,0.0,600.0
2739,G3412397219420543360,0.595723,600.0,0.0,600.0
2740,G3130826791360718464,0.595612,600.0,0.0,600.0
2741,G232726896042383360,0.595501,600.0,0.0,600.0
2742,G3369164216060598144,0.59539,600.0,0.0,600.0
2743,G3426055004968638208,0.595279,600.0,0.0,600.0
2744,G3429076913894849664,0.595168,600.0,0.0,600.0
2745,G193966431104142080,0.595056,600.0,0.0,600.0
2746,G183262612388074496,0.594945,600.0,0.0,600.0
2747,G3110067805671741184,0.594834,600.0,0.0,600.0
2748,G449084464828245504,0.594723,600.0,0.0,600.0
2749,G456928758744716288,0.594612,600.0,0.0,600.0
2750,G145126399472110848,0.594501,600.0,0.0,600.0
2751,G3062171704774613504,0.59439,600.0,0.0,600.0
2752,G264799959460124928,0.594279,600.0,0.0,600.0
2753,G3454463331711282304,0.594168,600.0,0.0,600.0
2754,G3368966334029514368,0.594057,600.0,0.0,600.0
2755,G201783443382081664,0.593946,600.0,0.0,600.0
2756,G247382286533017984,0.593834,600.0,0.0,600.0
2757,G177776569058985216,0.593723,600.0,0.0,600.0
2758,G960712960675406464,0.593612,600.0,0.0,600.0
2759,G197794483912386304,0.593501,600.0,0.0,600.0
2760,G2028140525619490048,0.59339,600.0,0.0,600.0
2761,G869956036805551872,0.593279,600.0,0.0,600.0
2762,G2080254288700930048,0.593168,600.0,0.0,600.0
2763,G2030248087592312704,0.593057,600.0,0.0,600.0
2764,G279453116564770176,0.592946,600.0,0.0,600.0
2765,G3398673454584155648,0.592835,600.0,0.0,600.0
2766,G156745522959664128,0.592724,600.0,0.0,600.0
2767,G3370649553189911680,0.592612,600.0,0.0,600.0
2768,G245917015488631552,0.592501,600.0,0.0,600.0
2769,G3383342418501312384,0.59239,600.0,0.0,600.0
2770,G3448867573439389440,0.592279,600.0,0.0,600.0
2771,G353423551596278784,0.592168,600.0,0.0,600.0
2772,G3373009689259701504,0.592057,600.0,0.0,600.0
2773,G201045980314029184,0.591946,600.0,0.0,600.0
2774,G991597104130783744,0.591835,600.0,0.0,600.0
2775,G180694428104829696,0.591724,600.0,0.0,600.0
2776,G3375272136293465856,0.591613,600.0,0.0,600.0
2777,G3134105947352873600,0.591502,600.0,0.0,600.0
2778,G709038146394204928,0.59139,600.0,0.0,600.0
2779,G3443777380060355584,0.591279,600.0,0.0,600.0
2780,G3067862055404261120,0.591168,600.0,0.0,600.0
2781,G209015854770457472,0.591057,600.0,0.0,600.0
2782,G183928370976626816,0.590946,600.0,0.0,600.0
2783,G434413749897657728,0.590835,600.0,0.0,600.0
2784,G3111866056936350720,0.590724,600.0,0.0,600.0
2785,G2860666334755685376,0.590613,600.0,0.0,600.0
2786,G2006965619605552000,0.590502,600.0,0.0,600.0
2787,G204584685472066816,0.590391,600.0,0.0,600.0
2788,G3123743904956152576,0.59028,600.0,0.0,600.0
2789,G2081316245136826880,0.590168,600.0,0.0,600.0
2790,G3039630513812809856,0.590057,600.0,0.0,600.0
2791,G180350731939461888,0.589946,600.0,0.0,600.0
2792,G3355957088547132672,0.589835,600.0,0.0,600.0
2793,G1972658554708515712,0.589724,600.0,0.0,600.0
2794,G3357211695736139136,0.589613,600.0,0.0,600.0
2795,G249729468977400832,0.589502,600.0,0.0,600.0
2796,G257474944280221824,0.589391,600.0,0.0,600.0
2797,G940138761657217536,0.58928,600.0,0.0,600.0
2798,G3357315874461811968,0.589169,600.0,0.0,600.0
2799,G1985841767843891200,0.589058,600.0,0.0,600.0
2800,G187175946071857408,0.588946,600.0,0.0,600.0
2801,G1944663201956337792,0.588835,600.0,0.0,600.0
2802,G3134181435697281536,0.588724,600.0,0.0,600.0
2803,G3371849459675391104,0.588613,600.0,0.0,600.0
2804,G246286898069410688,0.588502,600.0,0.0,600.0
2805,G172534338135032576,0.588391,600.0,0.0,600.0
2806,G3260504429687984256,0.58828,600.0,0.0,600.0
2807,G3452098694514311936,0.588169,600.0,0.0,600.0
2808,G3020159051939661696,0.588058,600.0,0.0,600.0
2809,G216237279639757184,0.587947,600.0,0.0,600.0
2810,G2002897254778407168,0.587836,600.0,0.0,600.0
2811,G246203919301846016,0.587724,600.0,0.0,600.0
2812,G417145919786160640,0.587613,600.0,0.0,600.0
2813,G2081867542833415168,0.587502,600.0,0.0,600.0
2814,G997612807125070080,0.587391,600.0,0.0,600.0
2815,G233373271442500608,0.58728,600.0,0.0,600.0
2816,G271554358174335744,0.587169,600.0,0.0,600.0
2817,G3381859933227175168,0.587058,600.0,0.0,600.0
2818,G3109974793860710400,0.586947,600.0,0.0,600.0
2819,G124557006522579968,0.586836,600.0,0.0,600.0
2820,G3377821560160126720,0.586725,600.0,0.0,600.0
2821,G3344128542454993024,0.586614,600.0,0.0,600.0
2822,G1347473833669446784,0.586502,600.0,0.0,600.0
2823,G960807209437524736,0.586391,600.0,0.0,600.0
2824,G2125752389095257088,0.58628,600.0,0.0,600.0
2825,G355794163088852736,0.586169,600.0,0.0,600.0
2826,G3375686312878448768,0.586058,600.0,0.0,600.0
2827,G3096854940075299712,0.585947,600.0,0.0,600.0
2828,G3357455722895494272,0.585836,600.0,0.0,600.0
2829,G3427696992443451008,0.585725,600.0,0.0,600.0
2830,G213505989678368640,0.585614,600.0,0.0,600.0
2831,G3336740717667817216,0.585503,600.0,0.0,600.0
2832,G2048994073619996288,0.585392,600.0,0.0,600.0
2833,G3112167765500729088,0.585281,600.0,0.0,600.0
2834,G3456212963947262336,0.585169,600.0,0.0,600.0
2835,G206992615939742208,0.585058,600.0,0.0,600.0
2836,G262379796929715712,0.584947,600.0,0.0,600.0
2837,G229627785080906880,0.584836,600.0,0.0,600.0
2838,G180970341101645184,0.584725,600.0,0.0,600.0
2839,G3395862415668161024,0.584614,600.0,0.0,600.0
2840,G3126329823162442368,0.584503,600.0,0.0,600.0
2841,G3426505323698012032,0.584392,600.0,0.0,600.0
2842,G469605092716973568,0.584281,600.0,0.0,600.0
2843,G3433308792414303616,0.58417,600.0,0.0,600.0
2844,G3376603374295231360,0.584059,600.0,0.0,600.0
2845,G3372634648418406144,0.583947,600.0,0.0,600.0
2846,G3399311274408270080,0.583836,600.0,0.0,600.0
2847,G3371332792291694080,0.583725,600.0,0.0,600.0
2848,G3330811395058987008,0.583614,600.0,0.0,600.0
2849,G3127517738096930432,0.583503,600.0,0.0,600.0
2850,G4277424695366284160,0.583392,600.0,0.0,600.0
2851,G1868894137706006144,0.583281,600.0,0.0,600.0
2852,G272099685878780672,0.58317,600.0,0.0,600.0
2853,G3323754347177071744,0.583059,600.0,0.0,600.0
2854,G2788543324071050368,0.582948,600.0,0.0,600.0
2855,G425821719367961088,0.582837,600.0,0.0,600.0
2856,G424387956205303040,0.582725,600.0,0.0,600.0
2857,G3126212725174979456,0.582614,600.0,0.0,600.0
2858,G3128667414944279296,0.582503,600.0,0.0,600.0
2859,G3396543086383209728,0.582392,600.0,0.0,600.0
2860,G1000238170309556992,0.582281,600.0,0.0,600.0
2861,G274827677311649152,0.58217,600.0,0.0,600.0
2862,G275908565958715776,0.582059,600.0,0.0,600.0
2863,G3168121882174457984,0.581948,600.0,0.0,600.0
2864,G4510167530024572416,0.581837,600.0,0.0,600.0
2865,G3431490273200837248,0.581726,600.0,0.0,600.0
2866,G3423636800942195968,0.581615,600.0,0.0,600.0
2867,G183572296711441152,0.581503,600.0,0.0,600.0
2868,G333718035483431040,0.581392,600.0,0.0,600.0
2869,G3820849635765807232,0.581281,600.0,0.0,600.0
2870,G4470076793458957440,0.58117,600.0,0.0,600.0
2871,G3432238658363158784,0.581059,600.0,0.0,600.0
2872,G229359160646841216,0.580948,600.0,0.0,600.0
2873,G3166533225309118976,0.580837,600.0,0.0,600.0
2874,G3133064160083392000,0.580726,600.0,0.0,600.0
2875,G3127397002277858688,0.580615,600.0,0.0,600.0
2876,G436992654420193792,0.580504,600.0,0.0,600.0
2877,G3376097152269966208,0.580393,600.0,0.0,600.0
2878,G3353487615490787840,0.580281,600.0,0.0,600.0
2879,G505595789087636992,0.58017,600.0,0.0,600.0
2880,G276610088734348160,0.580059,600.0,0.0,600.0
2881,G3330176598892710272,0.579948,600.0,0.0,600.0
2882,G182337338995825152,0.579837,600.0,0.0,600.0
2883,G3431561810175516800,0.579726,600.0,0.0,600.0
2884,G3167825632511004416,0.579615,600.0,0.0,600.0
2885,G228744980321896448,0.579504,600.0,0.0,600.0
2886,G204458344716098688,0.579393,600.0,0.0,600.0
2887,G229083080147500416,0.579282,600.0,0.0,600.0
2888,G3348827404175942656,0.579171,600.0,0.0,600.0
2889,G241781065060081792,0.579059,600.0,0.0,600.0
2890,G3129065025835969152,0.578948,600.0,0.0,600.0
2891,G3451325389946152192,0.578837,600.0,0.0,600.0
2892,G3376120482532172288,0.578726,600.0,0.0,600.0
2893,G200132045635332352,0.578615,600.0,0.0,600.0
2894,G3423666419036667136,0.578504,600.0,0.0,600.0
2895,G3106180379230497664,0.578393,600.0,0.0,600.0
2896,G411929286873378304,0.578282,600.0,0.0,600.0
2897,G1916777353688918144,0.578171,600.0,0.0,600.0
2898,G146180762402672896,0.57806,600.0,0.0,600.0
2899,G3436383477899545088,0.577949,600.0,0.0,600.0
2900,G1867826683711881856,0.577837,600.0,0.0,600.0
2901,G3133952771638792832,0.577726,600.0,0.0,600.0
2902,G194074286322232064,0.577615,600.0,0.0,600.0
2903,G2032788195636455168,0.577504,600.0,0.0,600.0
2904,G3129955905132736768,0.577393,600.0,0.0,600.0
2905,G3152615985085694080,0.577282,600.0,0.0,600.0
2906,G1998754187581712256,0.577171,600.0,0.0,600.0
2907,G3446277502000268672,0.57706,600.0,0.0,600.0
2908,G251019952030667264,0.576949,600.0,0.0,600.0
2909,G3453040838540792960,0.576838,600.0,0.0,600.0
2910,G3110087528161470848,0.576727,600.0,0.0,600.0
2911,G3140645185378107776,0.576615,600.0,0.0,600.0
2912,G3445353018879374464,0.576504,600.0,0.0,600.0
2913,G187439420843288832,0.576393,600.0,0.0,600.0
2914,G3401267928365506304,0.576282,600.0,0.0,600.0
2915,G441667399908019456,0.576171,600.0,0.0,600.0
2916,G266391708699577216,0.57606,600.0,0.0,600.0
2917,G208605088398459904,0.575949,600.0,0.0,600.0
2918,G3451123049744372736,0.575838,600.0,0.0,600.0
2919,G167014411808069504,0.575727,600.0,0.0,600.0
2920,G194504878265918848,0.575616,600.0,0.0,600.0
2921,G3371459206064740480,0.575505,600.0,0.0,600.0
2922,G3350211178217596544,0.575393,600.0,0.0,600.0
2923,G3427914867544675072,0.575282,600.0,0.0,600.0
2924,G3431453611358728832,0.575171,600.0,0.0,600.0
2925,G3454382826844521984,0.57506,600.0,0.0,600.0
2926,G152803292736682624,0.574949,600.0,0.0,600.0
2927,G1945227766818236032,0.574838,600.0,0.0,600.0
2928,G3426680940619548416,0.574727,600.0,0.0,600.0
2929,G3329567190275957376,0.574616,600.0,0.0,600.0
2930,G173083750351978624,0.574505,600.0,0.0,600.0
2931,G1867743739302092032,0.574394,600.0,0.0,600.0
2932,G201402874922019584,0.574283,600.0,0.0,600.0
2933,G260175207398805888,0.574171,600.0,0.0,600.0
2934,G251672782761180928,0.57406,600.0,0.0,600.0
2935,G3109794886271933568,0.573949,600.0,0.0,600.0
2936,G3437964300741980160,0.573838,600.0,0.0,600.0
2937,G3425199073822806656,0.573727,600.0,0.0,600.0
2938,G3368880675200612224,0.573616,600.0,0.0,600.0
2939,G2101062614975909504,0.573505,600.0,0.0,600.0
2940,G271575150113614976,0.573394,600.0,0.0,600.0
2941,G3350801684681114496,0.573283,600.0,0.0,600.0
2942,G1927248449597094528,0.573172,600.0,0.0,600.0
2943,G866155368706461056,0.573061,600.0,0.0,600.0
2944,G190937856385013632,0.572949,600.0,0.0,600.0
2945,G1790694323810621824,0.572838,600.0,0.0,600.0
2946,G3349785117462761984,0.572727,600.0,0.0,600.0
2947,G275061735847138048,0.572616,600.0,0.0,600.0
2948,G470056824500164608,0.572505,600.0,0.0,600.0
2949,G3168011999731482624,0.572394,600.0,0.0,600.0
2950,G203548778019142528,0.572283,600.0,0.0,600.0
2951,G250808605279672320,0.572172,600.0,0.0,600.0
2952,G3325740718012375168,0.572061,600.0,0.0,600.0
2953,G148701221012698368,0.57195,600.0,0.0,600.0
2954,G504415600792977920,0.571839,600.0,0.0,600.0
2955,G422603620632877312,0.571727,600.0,0.0,600.0
2956,G582955228186903424,0.571616,600.0,0.0,600.0
2957,G3369628141248210560,0.571505,600.0,0.0,600.0
2958,G3290405751483523712,0.571394,600.0,0.0,600.0
2959,G3907547639444408064,0.571283,600.0,0.0,600.0
2960,G941416256730752384,0.571172,600.0,0.0,600.0
2961,G1417882267641417600,0.571061,600.0,0.0,600.0
2962,G271636757126607104,0.57095,600.0,0.0,600.0
2963,G194545770652126464,0.570839,600.0,0.0,600.0
2964,G3372001638957262208,0.570728,600.0,0.0,600.0
2965,G3431089191974101632,0.570617,600.0,0.0,600.0
2966,G3153818159313915648,0.570505,600.0,0.0,600.0
2967,G3077431826652307456,0.570394,600.0,0.0,600.0
2968,G227779265514917120,0.570283,600.0,0.0,600.0
2969,G3426107991980658560,0.570172,600.0,0.0,600.0
2970,G3159216971862165632,0.570061,600.0,0.0,600.0
2971,G245771089679045376,0.56995,600.0,0.0,600.0
2972,G207502587472488704,0.569839,600.0,0.0,600.0
2973,G1966779809633355264,0.569728,600.0,0.0,600.0
2974,G3140393470234524160,0.569617,600.0,0.0,600.0
2975,G3131389633934419584,0.569506,600.0,0.0,600.0
2976,G3347119626398741120,0.569395,600.0,0.0,600.0
2977,G352574007065110912,0.569283,600.0,0.0,600.0
2978,G3147495421995419648,0.569172,600.0,0.0,600.0
2979,G213476096707878016,0.569061,600.0,0.0,600.0
2980,G183670294982103296,0.56895,600.0,0.0,600.0
2981,G3316930743654985344,0.568839,600.0,0.0,600.0
2982,G379258467075146112,0.568728,600.0,0.0,600.0
2983,G3443060227899272832,0.568617,600.0,0.0,600.0
2984,G397344402561512960,0.568506,600.0,0.0,600.0
2985,G3424055646150994816,0.568395,600.0,0.0,600.0
2986,G207091434545476864,0.568284,600.0,0.0,600.0
2987,G1964688572877027840,0.568173,600.0,0.0,600.0
2988,G3432572291423672064,0.568061,600.0,0.0,600.0
2989,G3102784640648607616,0.56795,600.0,0.0,600.0
2990,G180787650373007872,0.567839,600.0,0.0,600.0
2991,G3132761480849824384,0.567728,600.0,0.0,600.0
2992,G3428088246783735296,0.567617,600.0,0.0,600.0
2993,G3042652727681575936,0.567506,600.0,0.0,600.0
2994,G3127272138988447872,0.567395,600.0,0.0,600.0
2995,G257945019859374208,0.567284,600.0,0.0,600.0
2996,G4822018645748152960,0.567173,600.0,0.0,600.0
2997,G96498367429628800,0.567062,600.0,0.0,600.0
2998,G2462803967731187584,0.566951,600.0,0.0,600.0
2999,G2878727771747217408,0.566839,600.0,0.0,600.0
3000,G211476493073879424,0.566728,600.0,0.0,600.0
3001,G270949489336928256,0.566617,600.0,0.0,600.0
3002,G5962489310752554752,0.566506,600.0,0.0,600.0
3003,G2015888255232251520,0.566395,600.0,0.0,600.0
3004,G4870445020485171712,0.566284,600.0,0.0,600.0
3005,G5952314297066664192,0.566173,600.0,0.0,600.0
3006,G2113550730599827456,0.566062,600.0,0.0,600.0
3007,G6862546338084463104,0.565951,600.0,0.0,600.0
3008,G1148575925416616448,0.56584,600.0,0.0,600.0
3009,G5817483213321167616,0.565729,600.0,0.0,600.0
3010,G2342830412869106048,0.565617,600.0,0.0,600.0
3011,G33188041225670912,0.565506,600.0,0.0,600.0
3012,G1574872118402689408,0.565395,600.0,0.0,600.0
3013,G440261777370775808,0.565284,600.0,0.0,600.0
3014,G4825252824841288832,0.565173,600.0,0.0,600.0
3015,G5286113295422637824,0.565062,600.0,0.0,600.0
3016,G4154247743431595392,0.564951,600.0,0.0,600.0
3017,G2582204780114442752,0.56484,600.0,0.0,600.0
3018,G3439321166809898496,0.564729,600.0,0.0,600.0
3019,G1383426626948182144,0.564618,600.0,0.0,600.0
3020,G1884645432038069632,0.564507,600.0,0.0,600.0
3021,G1819915567635324032,0.564395,600.0,0.0,600.0
3022,G1674172346401979520,0.564284,600.0,0.0,600.0
3023,G4537714213308498432,0.564173,600.0,0.0,600.0
3024,G903062748530914944,0.564062,600.0,0.0,600.0
3025,G5238800073161376640,0.563951,600.0,0.0,600.0
3026,G5221496371448943360,0.56384,600.0,0.0,600.0
3027,G3961870424459798016,0.563729,600.0,0.0,600.0
3028,G4953822460392300928,0.563618,600.0,0.0,600.0
3029,G2726619138432490240,0.563507,600.0,0.0,600.0
3030,G2122669908241271808,0.563396,600.0,0.0,600.0
3031,G1746056316386768000,0.563285,600.0,0.0,600.0
3032,G1484629701553512064,0.563173,600.0,0.0,600.0
3033,G2244314823859249536,0.563062,600.0,0.0,600.0
3034,G179964627260871296,0.562951,600.0,0.0,600.0
3035,G6195578702023030784,0.56284,600.0,0.0,600.0
3036,G170864553633847808,0.562729,600.0,0.0,600.0
3037,G2087880466992834432,0.562618,600.0,0.0,600.0
3038,G6831785438710833664,0.562507,600.0,0.0,600.0
3039,G3496098980898609664,0.562396,600.0,0.0,600.0
3040,G2802456716007703296,0.562285,600.0,0.0,600.0
3041,G1893648817359232768,0.562174,600.0,0.0,600.0
3042,G1511593059561180032,0.562063,600.0,0.0,600.0
3043,G5935692597468096512,0.561951,600.0,0.0,600.0
3044,G5381135117522025728,0.56184,600.0,0.0,600.0
3045,G911642370905214848,0.561729,600.0,0.0,600.0
3046,G4736068786715852416,0.561618,600.0,0.0,600.0
3047,G1663041715315629568,0.561507,600.0,0.0,600.0
3048,G4373507614893299840,0.561396,600.0,0.0,600.0
3049,G3852664043370843904,0.561285,600.0,0.0,600.0
3050,G6838952875838916480,0.561174,600.0,0.0,600.0
3051,G1684611625191948416,0.561063,600.0,0.0,600.0
3052,G3716706716177235968,0.560952,600.0,0.0,600.0
3053,G664329465285221248,0.560841,600.0,0.0,600.0
3054,G4130892677647444864,0.560729,600.0,0.0,600.0
3055,G1234609690928377728,0.560618,600.0,0.0,600.0
3056,G1565372681536610432,0.560507,600.0,0.0,600.0
3057,G5042457601696153216,0.560396,600.0,0.0,600.0
3058,G1441533518668440448,0.560285,600.0,0.0,600.0
3059,G5104479124177577472,0.560174,600.0,0.0,600.0
3060,G1400086706305766016,0.560063,600.0,0.0,600.0
3061,G3780361807995687296,0.559952,600.0,0.0,600.0
3062,G6587050368165225728,0.559841,600.0,0.0,600.0
3063,G4589703246234931584,0.55973,600.0,0.0,600.0
3064,G5882264033297689728,0.559619,600.0,0.0,600.0
3065,G4509956939187796096,0.559507,600.0,0.0,600.0
3066,G1859634806693344256,0.559396,600.0,0.0,600.0
3067,G6041700537904065152,0.559285,600.0,0.0,600.0
3068,G3248299335221962112,0.559174,600.0,0.0,600.0
3069,G6164410124356846336,0.559063,600.0,0.0,600.0
3070,G2357660797503495552,0.558952,600.0,0.0,600.0
3071,G1049060437952469888,0.558841,600.0,0.0,600.0
3072,G4651825550160375552,0.55873,600.0,0.0,600.0
3073,G2664565004263476992,0.558619,600.0,0.0,600.0
3074,G4198680485783425024,0.558508,600.0,0.0,600.0
3075,G1221231005242497408,0.558397,600.0,0.0,600.0
3076,G40282743085082112,0.558286,600.0,0.0,600.0
3077,G5308397956578480768,0.558174,600.0,0.0,600.0
3078,G2907435577968930688,0.558063,600.0,0.0,600.0
3079,G2163827720867012224,0.557952,600.0,0.0,600.0
3080,G1967218171176680832,0.557841,600.0,0.0,600.0
3081,G3332580676767209856,0.55773,600.0,0.0,600.0
3082,G4928045479727300352,0.557619,600.0,0.0,600.0
3083,G6812550857172175488,0.557508,600.0,0.0,600.0
3084,G5473044393997036800,0.557397,600.0,0.0,600.0
3085,G6127144754721375744,0.557286,600.0,0.0,600.0
3086,G3185473206453881472,0.557175,600.0,0.0,600.0
3087,G3671025821973948544,0.557064,600.0,0.0,600.0
3088,G6072761913188119936,0.556952,600.0,0.0,600.0
3089,G6384967518324179072,0.556841,600.0,0.0,600.0
3090,G1305874296566100608,0.55673,600.0,0.0,600.0
3091,G1904281919435838464,0.556619,600.0,0.0,600.0
3092,G5712735077004519680,0.556508,600.0,0.0,600.0
3093,G812914271206210816,0.556397,600.0,0.0,600.0
3094,G3278566725672709632,0.556286,600.0,0.0,600.0
3095,G3856557512828599552,0.556175,600.0,0.0,600.0
3096,G991136928450763264,0.556064,600.0,0.0,600.0
3097,G4674595886176992384,0.555953,600.0,0.0,600.0
3098,G5616266435046603904,0.555842,600.0,0.0,600.0
3099,G381778960042984320,0.55573,600.0,0.0,600.0
3100,G2665177878916639488,0.555619,600.0,0.0,600.0
3101,G6216935478443823232,0.555508,600.0,0.0,600.0
3102,G3129377428878127744,0.555397,600.0,0.0,600.0
3103,G4667021453652987136,0.555286,600.0,0.0,600.0
3104,G4156754359369120384,0.555175,600.0,0.0,600.0
3105,G5804098033634103296,0.555064,600.0,0.0,600.0
3106,G4200549827346875008,0.554953,600.0,0.0,600.0
3107,G521343716170616320,0.554842,600.0,0.0,600.0
3108,G1013225326778665728,0.554731,600.0,0.0,600.0
3109,G4886148417352230400,0.55462,600.0,0.0,600.0
3110,G4149965115611012096,0.554508,600.0,0.0,600.0
3111,G1328362397433768192,0.554397,600.0,0.0,600.0
3112,G928847941173514240,0.554286,600.0,0.0,600.0
3113,G3809893247209015680,0.554175,600.0,0.0,600.0
3114,G3125587274856795648,0.554064,600.0,0.0,600.0
3115,G6348785717389910144,0.553953,600.0,0.0,600.0
3116,G4225075533711219072,0.553842,600.0,0.0,600.0
3117,G1548137183938182912,0.553731,600.0,0.0,600.0
3118,G2324639847686159488,0.55362,600.0,0.0,600.0
3119,G947940208972182400,0.553509,600.0,0.0,600.0
3120,G3422300310196986496,0.553398,600.0,0.0,600.0
3121,G6622404030684080640,0.553286,600.0,0.0,600.0
3122,G5903588442799783424,0.553175,600.0,0.0,600.0
3123,G3528511110511614080,0.553064,600.0,0.0,600.0
3124,G2560064361142667904,0.552953,600.0,0.0,600.0
3125,G5150408237426241536,0.552842,600.0,0.0,600.0
3126,G3415975850595525376,0.552731,600.0,0.0,600.0
3127,G4717235458201879808,0.55262,600.0,0.0,600.0
3128,G2254765853678517376,0.552509,600.0,0.0,600.0
3129,G743837143952279552,0.552398,600.0,0.0,600.0
3130,G1309004022054566784,0.552287,600.0,0.0,600.0
3131,G2296970435710714112,0.552176,600.0,0.0,600.0
3132,G5786723482175241472,0.552064,600.0,0.0,600.0
3133,G30651433540624384,0.551953,600.0,0.0,600.0
3134,G3278728079003020160,0.551842,600.0,0.0,600.0
3135,G131643981733828608,0.551731,600.0,0.0,600.0
3136,G3502462133861374336,0.55162,600.0,0.0,600.0
3137,G1039628861569076608,0.551509,600.0,0.0,600.0
3138,G4974597977413978112,0.551398,600.0,0.0,600.0
3139,G1251734825049305728,0.551287,600.0,0.0,600.0
3140,G4035855393728447104,0.551176,600.0,0.0,600.0
3141,G4688079437787032704,0.551065,600.0,0.0,600.0
3142,G86141891313286144,0.550954,600.0,0.0,600.0
3143,G3152256616581118976,0.550842,600.0,0.0,600.0
3144,G3458414220585662080,0.550731,600.0,0.0,600.0
3145,G3081800633028791936,0.55062,600.0,0.0,600.0
3146,G733625464069058688,0.550509,600.0,0.0,600.0
3147,G4629957225918333056,0.550398,600.0,0.0,600.0
3148,G1935774990472968704,0.550287,600.0,0.0,600.0
3149,G2294217391737400448,0.550176,600.0,0.0,600.0
3150,G122990408610369280,0.550065,600.0,0.0,600.0
3151,G4001996860797127040,0.549954,600.0,0.0,600.0
3152,G3803369638562927616,0.549843,600.0,0.0,600.0
3153,G6461866502576829056,0.549732,600.0,0.0,600.0
3154,G2852755043652569088,0.54962,600.0,0.0,600.0
3155,G2892992255787574272,0.549509,600.0,0.0,600.0
3156,G2151970205197150720,0.549398,600.0,0.0,600.0
3157,G3592683247673661184,0.549287,600.0,0.0,600.0
3158,G4777479044613786240,0.549176,600.0,0.0,600.0
3159,G1651991108060875392,0.549065,600.0,0.0,600.0
3160,G750085045762936832,0.548954,600.0,0.0,600.0
3161,G2933763521339300352,0.548843,600.0,0.0,600.0
3162,G4526317156809055616,0.548732,600.0,0.0,600.0
3163,G5538244299661252736,0.548621,600.0,0.0,600.0
3164,G4089581723737881728,0.54851,600.0,0.0,600.0
3165,G3813974187694632192,0.548398,600.0,0.0,600.0
3166,G5010883510397388544,0.548287,600.0,0.0,600.0
3167,G2290447514260063744,0.548176,600.0,0.0,600.0
3168,G3449450486400760704,0.548065,600.0,0.0,600.0
3169,G2046718084549829760,0.547954,600.0,0.0,600.0
3170,G5475616250476612096,0.547843,600.0,0.0,600.0
3171,G1131734607030650624,0.547732,600.0,0.0,600.0
